date,hexsha,author,insertions,deletions,lines,files,files_json
2020-03-09 11:13:27,2e09634a7880f55a61cb6b959dd89c51972866af,Bram Moolenaar,127,44,171,2,
2020-03-09 07:17:52,283e5f4e69b204e0eafd408548e69b7ca9b4871b,Bram Moolenaar,21,11,32,3,
2020-03-08 17:41:09,693e80e93897aff3b07a1ef12b68a6527702f3d7,Bram Moolenaar,14,4,18,2,
2020-03-08 04:13:15,f5f1e10d0d39890298cdf27f664d466c8872b87e,Bram Moolenaar,296,25,321,9,
2020-03-07 16:24:59,d0d440f702d1c6fef36386f8b91d074d0f3e4718,Bram Moolenaar,10,3,13,2,
2020-03-07 15:59:25,14e57909e662a43a42438e2701654af48af49b03,Bram Moolenaar,15,4,19,3,
2020-03-06 21:25:56,8eab73132838e977092d7b46f70b4ecf6274fd6a,Bram Moolenaar,7,0,7,3,
2020-03-06 20:43:17,ba2920fe976b37326933afa820616523b509495f,Bram Moolenaar,18,2,20,3,
2020-03-06 19:36:04,bd7206e02c957f0619e68e1628e2a3e91dd41e06,Bram Moolenaar,188,0,188,8,
2020-03-05 20:52:55,49b79bd4888341d527c95f2aa73ed953203ce2b6,Bram Moolenaar,30,1,31,4,
2020-03-04 22:21:35,8f027fe470555252b258508c455e93700a969cb1,Bram Moolenaar,49,31,80,4,
2020-03-04 21:20:26,a471eeae75cda982bb6ddffbb0cbb71d868b97bf,Bram Moolenaar,13,11,24,4,
2020-03-04 21:06:07,a65bb53514a1af1ec0dc5c4831dfaef69f139a48,Bram Moolenaar,2,1,3,2,
2020-03-04 20:50:46,d0df1aacd81000d95815bea397257d8dc0d2c72d,Bram Moolenaar,40,22,62,2,
2020-03-03 22:06:48,36ddf9383181f93b080eb26121bdff37e394d2db,Bram Moolenaar,16,17,33,4,
2020-03-03 21:56:39,3e919d2924c87eb8fee62603788fcc3ced2a0031,Bram Moolenaar,3,0,3,2,
2020-03-03 20:53:32,080457c02d51f87e7d61ebd3e3aeef4468be939c,Bram Moolenaar,232,136,368,2,
2020-03-03 18:02:12,6d69bf602b4ebdb195f02953a0b33c91ec08e599,Bram Moolenaar,104,0,104,2,
2020-03-02 21:53:32,5381c7a1628eeca81a46b811158be4cd47ba5815,Bram Moolenaar,50,16,66,5,
2020-03-02 19:54:22,91ffc8a5f5c7b1c6979b3352a12ed779d11173a9,Bram Moolenaar,120,10,130,7,
2020-03-01 22:32:25,61a6d4e48b4778bdbc741af8ac59519b70f65db8,Bram Moolenaar,70,13,83,6,
2020-03-01 19:34:26,815eb83b09914ecff32193913a373cb385868421,Bram Moolenaar,4,0,4,2,
2020-03-01 18:41:43,ab55c6826f9080477fea6d5593f0b77931acfc1d,Bram Moolenaar,3,0,3,2,
2020-03-01 18:06:45,eab6dff19f387469a200011bc6cf3508f5e43a4a,Bram Moolenaar,460,150,610,12,
2020-03-01 16:55:14,f51cb4e08ef904d137c27fe7cddb4702d8dcb2a2,Bram Moolenaar,64,2,66,5,
2020-03-01 15:53:09,0546d7df13b041833121b2d56036e1c62ea3b0c1,Bram Moolenaar,60,1,61,5,
2020-03-01 15:22:40,41fe061753923986e6676424132960d970bb2a76,Bram Moolenaar,20,2,22,3,
2020-03-01 14:36:42,087d2e15184bea3bf455dd266bd6ed66a45396e5,Bram Moolenaar,47,9,56,5,
2020-03-01 13:04:46,fbdd08ed9b1798885915c7f27c94786906d258e4,Bram Moolenaar,628,519,1147,7,
2020-03-01 12:01:16,f4f190d8219fc93c6e58e54ce7c1ac15af07840f,Bram Moolenaar,6,0,6,2,
2020-03-01 00:05:53,b54b8e0c86b0590394803157818c72412a6f0b6a,Bram Moolenaar,3,1,4,2,
2020-02-29 22:23:47,42a480bf7243ea8bce498264911e187931d083e5,Bram Moolenaar,176,13,189,6,
2020-02-29 21:06:30,cc390ff5b2c8725c55b961b24322c470659ede9f,Bram Moolenaar,35,0,35,4,
2020-02-29 16:38:12,dd58923c6bcb026de7134d9874e69e0a2b01682d,Bram Moolenaar,30,13,43,7,
2020-02-29 15:09:16,57c339569e96725e24e79944bf99f70c50afb5b1,Bram Moolenaar,10,9,19,3,
2020-02-29 13:23:58,d30ae2fc4acb3861fc7dc9618c1f90eee997d412,Bram Moolenaar,71,5,76,3,
2020-02-29 12:43:27,7c215c58936cbebd4132ad6112d04db54b7c153e,Bram Moolenaar,15,2,17,4,
2020-02-28 21:51:54,57c732ed782607ce6a8c4f9eeb65b95a00e37701,Bram Moolenaar,4,0,4,2,
2020-02-28 21:44:47,ec084d3356cc2a23f2f44707810c38ab590d2e66,Bram Moolenaar,30,4,34,3,
2020-02-28 21:20:10,e52e0c89d1a6305beca3c01f89a4892dcb43bc71,Bram Moolenaar,126,34,160,10,
2020-02-28 18:11:18,80ae880f5fed8022c69d05dd1efee49259929cb5,Bram Moolenaar,38,3,41,3,
2020-02-27 20:48:51,d5aec0ced17f8f60761128bff32e54ad2d1d57ef,Bram Moolenaar,3,1,4,2,
2020-02-27 20:32:51,578fe947e3ad0cc7313c798cf76cc43dbf9b4ea6,Bram Moolenaar,200,3,203,6,
2020-02-26 21:06:00,12f20038714928bfecdeee31ed1f927324542034,Bram Moolenaar,76,39,115,5,
2020-02-26 20:24:23,7eeefd4a395fe3d7c7a2a0879467cf7ed4c29fe6,Bram Moolenaar,72,12,84,4,
2020-02-26 19:15:18,b35efa5ed040162f5c988c71dfc1159045e47585,Bram Moolenaar,27,12,39,4,
2020-02-26 17:23:43,ad39c094d261109a695aba2c4f19fe336736cc55,Bram Moolenaar,157,3,160,6,
2020-02-26 15:16:53,b3f740695a0199d22cd97aee314f06c7ae32d2ea,Bram Moolenaar,6312,151,6463,41,
2020-02-26 12:43:51,d672dde584effd55702ee15efec4cb2a8c77bf85,Bram Moolenaar,7,4,11,5,
2020-02-26 12:36:21,bc93cebb692f47488d66f078d1728031e9be35e7,Bram Moolenaar,464,177,641,12,
2020-02-25 21:58:29,0c2ca58ef06ac49d40330bbe1ee70c3d8af7a648,Bram Moolenaar,20,2,22,5,
2020-02-25 21:04:55,703ea9eaefd3628d75c8c2fa19f934f6832638f1,Bram Moolenaar,8,3,11,2,
2020-02-25 20:47:45,8d588ccee57390aa01c2395fc599bbe6506ee13a,Bram Moolenaar,163,1,164,6,
2020-02-25 20:26:49,c593bec4120f122e8a9129ec461968f1bd214435,Bram Moolenaar,13,5,18,3,
2020-02-24 20:37:54,e010c720b2024d8c6df45c60c6001c3b4f157de1,Bram Moolenaar,10,0,10,3,
2020-02-23 21:35:05,fa29c8abd62c2733d5505563600ea35dddf73dca,Bram Moolenaar,55,7,62,3,
2020-02-23 20:25:54,f2d5c240a56853c0bbbc7979e9bff095de6c73ec,Bram Moolenaar,159,72,231,5,
2020-02-23 17:08:33,750802b55c6edda4d3bc78c41ad0a25a3450a557,Bram Moolenaar,27,0,27,3,
2020-02-23 15:16:26,8fb1b47a5e24892b23c3923a07d8a850d99b14b2,Bram Moolenaar,9,5,14,2,
